xmlns,id,name,market,alias,team__full__name,founded,reference,venue__name,venue__capacity,venue__city,venue__state,venue__state__name,venue__country,hierarchy__|,hierarchy__|__id,hierarchy__|__name,hierarchy__|__alias,coaches__coach__id,coaches__coach__full_name,coaches__coach__first_name,coaches__coach__last_name,coaches__coach__position,coaches__coach__experience,coaches__coach__reference,players__player__id,players__player__status,players__player__full_name,players__player__first_name,players__player__last_name,players__player__abbr_name,players__player__height,players__player__weight,players__player__position,players__player__primary_position,players__player__jersey_number,players__player__experience,players__player__college,players__player__birth_place,players__player__birth_state,players__player__birth_state_code,players__player__birth_country,players__player__birth_country_code,players__player__birthdate,players__player__age,players__player__draft__year
,,,,,,,,,,,,,,,,,,,,,,,,,48f84650-080a-42e5-adfb-3074d6f17037,ACT,Jose Calderon,Jose,Calderon,J.Calderon,75,200,G,PG,81,13,,"Villanueva de la Serena,, ESP",,,Spain,ESP,28/09/1981,37,2003
,,,,,,,,,,,,,,,,,,,,,,,,,4934ced0-e62b-482d-a5c7-4606d6fba232,ACT,Thon Maker,Thon,Maker,T.Maker,85,221,C-F,C,7,2,,"Wau,, SSD",,,South Sudan,SSD,25/02/1997,21,2016
,,,,,,,,,,,,,,,,,,,,,,,,,5693e39f-fb95-4fcc-877e-e131270bcb02,NWT,Jordan Bone,Jordan,Bone,J.Bone,75,180,G,PG,,0,Tennessee,"Nashville, TN, USA",Tennessee,TN,USA,USA,05/11/1997,20,2019
,,,,,,,,,,,,,,,,,,,,,,,,,6b3a8820-815b-4a0a-9bc7-aede02d8d4ba,NWT,Sekou Doumbouya,Sekou,Doumbouya,S.Doumbouya,81,231,F,SF,,0,,"Conakry,, GIN",,,Guinea,GIN,23/12/2000,17,2019
,,,,,,,,,,,,,,,,,,,,,,,,,7b745dde-a011-45a8-98a8-460a9facb3ce,ACT,Reggie Jackson,Reggie,Jackson,R.Jackson,75,208,G,PG,1,7,Boston College,"Pordenone,, ITA",,,Italy,ITA,16/04/1990,28,2011
,,,,,,,,,,,,,,,,,,,,,,,,,7f462af0-2ac8-4ca5-aa5a-17b37dc5001b,ACT,Glenn Robinson III,Glenn,Robinson III,G.Robinson,78,222,G-F,SG,22,4,Michigan,"Saint John, IN, USA",Indiana,IN,USA,USA,08/01/1994,24,2014
,,,,,,,,,,,,,,,,,,,,,,,,,8c0929ae-ce3d-47e0-a964-bf6b8d3981ab,D-LEAGUE,Svi Mykhailiuk,Svi,Mykhailiuk,S.Mykhailiuk,80,205,F,SF,19,0,Kansas,"Cherkasy,, UKR",,,Ukraine,UKR,10/06/1997,21,2018
,,,,,,,,,,,,,,,,,,,,,,,,,a537047d-c29f-4dfe-99b0-3bac4e258dc7,ACT,Luke Kennard,Luke,Kennard,L.Kennard,77,206,G,SG,5,1,Duke,"Middletown, OH, USA",Ohio,OH,USA,USA,24/06/1996,22,2017
,,,,,,,,,,,,,,,,,,,,,,,,,b35d5612-2aaf-4666-afc6-4076be5d00de,NWT,Deividas Sirvydis,Deividas,Sirvydis,D.Sirvydis,80,190,G-F,SG,,0,,"Vilnius,, LTU",,,Lithuania,LTU,10/06/2000,18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,e9ba0168-1eec-469f-8fdc-1b01cf698877,D-LEAGUE,Kalin Lucas,Kalin,Lucas,K.Lucas,73,195,G,PG,24,1,Michigan State,"Detroit, MI, USA",Michigan,MI,USA,USA,24/05/1989,29,2011
,,,,,,,,,,,,,,,,,,,,,,,,,fc058e75-1015-4bbe-8fab-925d5f6d83fb,ACT,Bruce Brown Jr.,Bruce,Brown,B.Brown,77,202,G,SG,6,0,Miami (FL),"Boston, MA, USA",Massachussetts,MA,USA,USA,15/08/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Warriors,Golden State,GSW,Golden State Warriors,1946,1610612744,Oracle Arena,19596,Oakland,CA,California,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,04bb3fde-d798-44a1-a4c1-2c98c9bbf04b,Steve Kerr,Steve,Kerr,Head Coach,5,204005,0d9274b1-878c-44e3-8284-2c1f321d148b,ACT,Damion Lee,Damion,Lee,D.Lee,78,210,G,SG,1,1,Louisville,"Baltimore, MD, USA",Maryland,MD,USA,USA,21/10/1992,26,2016
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,11bda3d9-55a2-4489-928a-1648e6231784,ACT,Jordan Bell,Jordan,Bell,J.Bell,81,224,F,PF,2,1,Oregon,"Los Angeles, CA, USA",,CA,USA,USA,07/01/1995,23,2017
,,,,,,,,,,,,,,division,f074cb3e-90cf-42e1-8067-cdbcd99ec230,Pacific,PACIFIC,,,,,,,,26734851-dce6-4e5b-8291-594a7ebd6658,ACT,Andrew Bogut,Andrew,Bogut,A.Bogut,84,260,C,C,12,12,Utah,"Melbourne,, AUS",,,Australia,AUS,28/11/1984,33,2005
,,,,,,,,,,,,,,,,,,,,,,,,,2ed2f76f-5a2f-4d79-ab7c-e84a8a42dc21,NWT,Jordan Poole,Jordan,Poole,J.Poole,77,190,G,SG,3,0,Michigan,"Milwaukee, WI, USA",Wisconsin,WI,USA,USA,19/06/1999,19,2019
,,,,,,,,,,,,,,,,,,,,,,,,,44231f84-c69d-440d-9287-e210d4ce1672,ACT,Damian Jones,Damian,Jones,D.Jones,84,245,C,C,15,2,Vanderbilt,"Baton Rouge, LA, USA",Louisiana,LA,USA,USA,30/06/1995,23,2016
,,,,,,,,,,,,,,,,,,,,,,,,,4e152a06-673e-4701-b115-aa7e2cd00d2d,ACT,Klay Thompson,Klay,Thompson,K.Thompson,79,215,G,SG,11,7,Washington State,"Los Angeles, CA, USA",California,CA,USA,USA,08/02/1990,28,2011
,,,,,,,,,,,,,,,,,,,,,,,,,53f2fa48-e61b-49fb-843d-8a3e872257eb,ACT,Kevin Durant,Kevin,Durant,K.Durant,81,240,F,SF,35,11,Texas,"Washington, DC, USA",District of Columbia,DC,USA,USA,29/09/1988,30,2007
,,,,,,,,,,,,,,,,,,,,,,,,,5d1f696c-7656-4b96-b116-66344a7dda71,ACT,Jonas Jerebko,Jonas,Jerebko,J.Jerebko,82,231,F,PF,21,8,,"Kinna,, SWE",,,Sweden,SWE,02/03/1987,31,2009
,,,,,,,,,,,,,,,,,,,,,,,,,5e5099d1-4a58-43f2-8d03-f2ae5dd49337,ACT,Draymond Green,Draymond,Green,D.Green,79,230,F,PF,23,6,Michigan State,"Saginaw, MI, USA",Michigan,MI,USA,USA,04/03/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,77f1a040-ff8b-4e20-9db9-dfb6aa041585,ACT,Shaun Livingston,Shaun,Livingston,S.Livingston,79,192,G,PG,34,13,Peoria Central HS (IL),"Peoria, IL, USA",Illinois,IL,USA,USA,11/09/1985,33,2004
,,,,,,,,,,,,,,,,,,,,,,,,,7a104c6b-0209-4f75-a587-32f017045d52,NWT,Eric Paschall,Eric,Paschall,E.Paschall,81,255,F,PF,7,0,Villanova,"North Tarrytown, NY, USA",New York,NY,USA,USA,04/11/1996,21,2019
,,,,,,,,,,,,,,,,,,,,,,,,,8ec91366-faea-4196-bbfd-b8fab7434795,ACT,Stephen Curry,Stephen,Curry,S.Curry,75,190,G,PG,30,9,Davidson,"Akron, OH, USA",Ohio,OH,USA,USA,14/03/1988,30,2009
,,,,,,,,,,,,,,,,,,,,,,,,,9484b30a-4e6e-4307-8b42-12fa141dee17,ACT,Quinn Cook,Quinn,Cook,Q.Cook,74,179,G,PG,4,2,Duke,"Washington, DC, USA",District of Columbia,DC,USA,USA,23/03/1993,25,2015
,,,,,,,,,,,,,,,,,,,,,,,,,9fdcd102-1c82-4e32-b366-c93139352c75,ACT,Andre Iguodala,Andre,Iguodala,A.Iguodala,78,215,G-F,SG,9,14,Arizona,"Springfield, IL, USA",Illinois,IL,USA,USA,28/01/1984,34,2004
,,,,,,,,,,,,,,,,,,,,,,,,,a5828e4a-7844-4e9c-ba68-6698094e7284,ACT,Jacob Evans III,Jacob,Evans,J.Evans,78,210,G,SG,10,0,Cincinnati,"Jacksonville, NC, USA",North Carolina,NC,USA,USA,18/06/1997,21,2018
,,,,,,,,,,,,,,,,,,,,,,,,,c0b8144d-8e64-4146-a02a-670576ecba6d,ACT,Marcus Derrickson,Marcus,Derrickson,M.Derrickson,79,249,F,PF,32,0,Georgetown,"Bowie, MD, USA",Maryland,MD,USA,USA,01/02/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,c68be35a-1173-4d26-bdfb-495a3904fa46,NWT,Alen Smailagic,Alen,Smailagic,A.Smailagic,82,215,F-C,PF,6,0,,"Belgrade,, SRB",,,Serbia,SRB,18/08/2000,18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,cba64aec-adb0-4ff4-a59f-fa3fd61418d7,ACT,Alfonzo McKinnie,Alfonzo,McKinnie,A.McKinnie,80,215,F,SF,28,1,Green Bay,"Chicago, IL, USA",Illinois,IL,USA,USA,17/09/1992,26,2015
,,,,,,,,,,,,,,,,,,,,,,,,,cbb21aed-9716-44a2-b0e4-54ce09333b94,ACT,DeMarcus Cousins,DeMarcus,Cousins,D.Cousins,83,270,C,C,0,8,Kentucky,"Mobile, AL, USA",Alabama,AL,USA,USA,13/08/1990,28,2010
,,,,,,,,,,,,,,,,,,,,,,,,,ebb50069-6fdf-4c07-9a21-a63d5c814536,ACT,Kevon Looney,Kevon,Looney,K.Looney,81,220,F,PF,5,3,UCLA,"Milwaukee, WI, USA",Wisconsin,WI,USA,USA,06/02/1996,22,2015
,,,,,,,,,,,,,,,,,,,,,,,,,eec2714c-72a5-48c8-bc10-d628e2a583f7,NWT,Miye Oni,Miye,Oni,M.Oni,77,210,G,SG,,0,Yale,"Northridge, CA, USA",California,CA,USA,USA,04/08/1997,21,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Rockets,Houston,HOU,Houston Rockets,1967,1610612745,Toyota Center,18500,Houston,TX,Texas,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,d3cb636c-9f76-46c5-88bc-f3ba8f4b661c,Mike D'Antoni,Mike,D'Antoni,Head Coach,15,1783,11da94f7-02c0-4bc9-9da3-8e8994f46fb6,ACT,Gerald Green,Gerald,Green,G.Green,79,205,G-F,SG,14,11,Gulf Shores Aca. (TX),"Houston, TX, USA",Texas,TX,USA,USA,26/01/1986,32,2005
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,14dee36c-97c6-4668-8f4e-2833967e6ada,ACT,Danuel House Jr.,Danuel,House,D.House,79,220,G,SG,4,2,Texas A&M,"Fresno, TX, USA",Texas,TX,USA,USA,07/06/1993,25,2016
,,,,,,,,,,,,,,division,1d29f94c-9587-494b-a232-feb20a40eb4c,Southwest,SOUTHWEST,,,,,,,,1f9ac202-95e8-4974-9a94-ff3609ca7441,ACT,Iman Shumpert,Iman,Shumpert,I.Shumpert,77,215,G,SG,1,7,Georgia Tech,"Oak Park, IL, USA",Illinois,IL,USA,USA,26/06/1990,28,2011
,,,,,,,,,,,,,,,,,,,,,,,,,2c0b750c-91a2-4e1d-8387-47c4944104e8,D-LEAGUE,Gary Clark,Gary,Clark,G.Clark,80,225,F,PF,6,0,Cincinnati,"Smithfield, NC, USA",North Carolina,NC,USA,USA,16/11/1994,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,34a159c8-9fe6-4386-bf01-3446f4248bcb,ACT,Austin Rivers,Austin,Rivers,A.Rivers,76,200,G,SG,25,6,Duke,"Santa Monica, CA, USA",California,CA,USA,USA,01/08/1992,26,2012
,,,,,,,,,,,,,,,,,,,,,,,,,38745a56-7472-4844-a2dc-f61d3bcd941f,ACT,Isaiah Hartenstein,Isaiah,Hartenstein,I.Hartenstein,84,249,F-C,PF,55,0,,"Eugene, OR, USA",Oregon,OR,USA,USA,05/05/1998,30,2017
,,,,,,,,,,,,,,,,,,,,,,,,,3c527718-b363-49db-b7e7-15f2fdbfe644,ACT,Deyonta Davis,Deyonta,Davis,D.Davis,84,237,F,PF,,2,Michigan State,"Muskegon, MI, USA",Michigan,MI,USA,USA,02/12/1996,21,2016
,,,,,,,,,,,,,,,,,,,,,,,,,6ee485e1-534f-4d07-9492-c30b1ae9d607,ACT,Kenneth Faried,Kenneth,Faried,K.Faried,80,220,F-C,PF,35,7,Morehead State,"Newark, NJ, USA",New Jersey,NJ,USA,USA,19/11/1989,28,2011
,,,,,,,,,,,,,,,,,,,,,,,,,7f16e428-9f16-4c3b-a30e-34ba50722df4,ACT,Trevon Duval,Trevon,Duval,T.Duval,74,189,G,PG,0,0,Duke,"Hockessin, DE, USA",Delaware,DE,USA,USA,03/08/1998,20,2018
,,,,,,,,,,,,,,,,,,,,,,,,,942c53e3-7268-44e3-b0a9-fdff55a72c03,ACT,Chris Paul,Chris,Paul,C.Paul,72,175,G,PG,3,13,Wake Forest,"Lewisville, NC, USA",North Carolina,NC,USA,USA,06/05/1985,33,2005
,,,,,,,,,,,,,,,,,,,,,,,,,a52b2c84-9c3d-4d6e-8a3b-10e75d11c2bc,ACT,James Harden,James,Harden,J.Harden,77,220,G,SG,13,9,Arizona State,"Los Angeles, CA, USA",California,CA,USA,USA,26/08/1989,29,2009
,,,,,,,,,,,,,,,,,,,,,,,,,b4c697f6-ddcc-48cd-9294-fb86d9b1899f,ACT,Chris Chiozza,Chris,Chiozza,C.Chiozza,72,175,G,PG,2,0,Florida,"Memphis, TN, USA",Tennessee,TN,USA,USA,21/11/1995,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,be636d59-b33d-4297-b4b6-5a7f4937c8ee,D-LEAGUE,Michael Frazier II,Michael,Frazier,M.Frazier,77,200,G,SG,21,0,Florida,"Tampa, FL, USA",Florida,FL,USA,USA,08/03/1994,24,
,,,,,,,,,,,,,,,,,,,,,,,,,c37dafbb-a269-41f6-813f-bdb4da388203,ACT,Clint Capela,Clint,Capela,C.Capela,82,240,C,C,15,4,,"Geneva,, CHE",,,Switzerland,CHE,18/05/1994,24,2014
,,,,,,,,,,,,,,,,,,,,,,,,,da7d17aa-f245-4710-820c-99d29a7458b4,ACT,P.J. Tucker,PJ,Tucker,P.Tucker,78,245,F,SF,17,7,Texas,"Raleigh, NC, USA",North Carolina,NC,USA,USA,05/05/1985,33,2006
,,,,,,,,,,,,,,,,,,,,,,,,,e52274ff-0d12-47f1-b830-d0fe5718cc64,D-LEAGUE,Vincent Edwards,Vincent,Edwards,V.Edwards,80,225,F,SF,12,0,Purdue,"Middletown, OH, USA",Ohio,OH,USA,USA,05/04/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,f1b776e4-b59e-48c7-9e8a-272de4946b37,ACT,Nene, ,Nene,N,83,250,C-F,C,42,16,,"Sao Carlos,, BRA",,,Brazil,BRA,13/09/1982,26,2002
,,,,,,,,,,,,,,,,,,,,,,,,,f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,ACT,Eric Gordon,Eric,Gordon,E.Gordon,76,215,G,SG,10,10,Indiana,"Indianapolis, IN, USA",Indiana,IN,USA,USA,25/12/1988,29,2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Pacers,Indiana,IND,Indiana Pacers,1967,1610612754,Bankers Life Fieldhouse,20000,Indianapolis,IN,Indiana,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,8cd08ab7-7444-4c88-9e36-0f5c2592a456,Nate McMillan,Nate,McMillan,Head Coach,15,1778,0c977083-fdde-45f1-9406-60aef2a78846,NWT,Goga Bitadze,Goga,Bitadze,G.Bitadze,83,251,C-F,C,,0,,"Sagarejo,, GEO",,,Georgia,GEO,20/07/1999,19,2019
,,,,,,,,,,,,,,conference,3960cfac-7361-4b30-bc25-8d393de6f62f,EASTERN CONFERENCE,EASTERN,,,,,,,,22038780-8c50-4211-a99e-656d983e5207,ACT,Domantas Sabonis,Domantas,Sabonis,D.Sabonis,83,240,F,PF,11,2,Gonzaga,"Kaunas,, LTU",,,Lithuania,LTU,03/05/1996,22,2016
,,,,,,,,,,,,,,division,f3aaf23a-1ceb-46ef-8fef-9403692e801b,Central,CENTRAL,,,,,,,,247fda9b-09e6-4949-8fe3-acfcb9ed0983,ACT,Alize Johnson,Alize,Johnson,A.Johnson,81,212,F,PF,24,0,Missouri State,"Williamsport, PA, USA",Pennsylvania,PA,USA,USA,22/04/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,2ec7092d-e988-4576-ab8b-e3197448fa5d,ACT,TJ Warren,TJ,Warren,T.Warren,80,215,F,SF,,4,North Carolina State,"Durham, NC, USA",North Carolina,NC,USA,USA,05/09/1993,25,2014
,,,,,,,,,,,,,,,,,,,,,,,,,31a50d54-ef46-47a8-863c-6f4d4e5aa184,ACT,Thaddeus Young,Thaddeus,Young,T.Young,80,221,F,PF,21,11,Georgia Tech,"New Orleans, LA, USA",Louisiana,LA,USA,USA,21/06/1988,30,2007
,,,,,,,,,,,,,,,,,,,,,,,,,323f9ef8-ecdd-41a7-859e-dd3db48ba913,ACT,Myles Turner,Myles,Turner,M.Turner,83,250,C-F,C,33,3,Texas,"Bedford, TX, USA",Texas,TX,USA,USA,24/03/1996,22,2015
,,,,,,,,,,,,,,,,,,,,,,,,,474b716b-2dc2-4a2d-ade1-7b3b061b88da,D-LEAGUE,Davon Reed,Davon,Reed,D.Reed,77,208,G,SG,32,1,Miami (FL),"Princeton, NJ, USA",New Jersey,NJ,USA,USA,11/06/1995,23,2017
,,,,,,,,,,,,,,,,,,,,,,,,,5769354c-0661-4ac7-86e5-3fd51506df36,ACT,Cory Joseph,Cory,Joseph,C.Joseph,75,193,G,PG,6,7,Texas,"Toronto, ON, CAN",Ontario,ON,Canada,CAN,20/08/1991,27,2011
,,,,,,,,,,,,,,,,,,,,,,,,,66156be8-6202-40bd-bdc2-014a46bee28f,ACT,Doug McDermott,Doug,McDermott,D.McDermott,80,225,F,SF,20,4,Creighton,"Grand Forks, ND, USA",North Dakota,ND,USA,USA,03/01/1992,26,2014
,,,,,,,,,,,,,,,,,,,,,,,,,795bcca3-0cca-448c-8198-85c664f76c75,ACT,Wesley Matthews,Wesley,Matthews,W.Matthews,77,220,G,SG,23,9,Marquette,"San Antonio, TX, USA",Texas,TX,USA,USA,14/10/1986,32,2009
,,,,,,,,,,,,,,,,,,,,,,,,,7ff02e19-e829-4e56-9a34-233a71fce76c,ACT,Bojan Bogdanovic,Bojan,Bogdanovic,B.Bogdanovic,80,216,F,SF,44,4,,"Mostar,, HRV",,,Croatia,HRV,18/04/1989,29,2011
,,,,,,,,,,,,,,,,,,,,,,,,,877eb456-2827-475f-b858-2bc00480e24f,ACT,Aaron Holiday,Aaron,Holiday,A.Holiday,73,185,G,PG,3,0,California-Los Angeles,"Los Angeles, CA, USA",California,CA,USA,USA,30/09/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,99d762ff-34b9-4ecc-bf40-016fcd297f84,ACT,TJ Leaf,TJ,Leaf,T.Leaf,82,225,F,PF,22,1,California-Los Angeles,"Tel Aviv,, ISR",,,Israel,ISR,30/04/1997,21,2017
,,,,,,,,,,,,,,,,,,,,,,,,,a53b857f-2454-445a-8f71-aabbfe5b49f7,ACT,Edmond Sumner,Edmond,Sumner,E.Sumner,78,176,G,PG,5,1,Xavier,"Detroit, MI, USA",Michigan,MI,USA,USA,31/12/1995,22,2017
,,,,,,,,,,,,,,,,,,,,,,,,,ae9e275c-9dce-4c10-a108-cfee6958df48,ACT,Victor Oladipo,Victor,Oladipo,V.Oladipo,76,210,G,SG,4,5,Indiana,"Upper Marlboro, MD, USA",Maryland,MD,USA,USA,04/05/1992,26,2013
,,,,,,,,,,,,,,,,,,,,,,,,,e58427b6-c42e-4bee-9556-4eed421d1cf7,ACT,Kyle O'Quinn,Kyle,O'Quinn,K.O'Quinn,82,250,C,C,10,6,Norfolk State,"Queens, NY, USA",New York,NY,USA,USA,26/03/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,ea162a49-c774-4ace-b629-8eaf2e889ddb,ACT,Darren Collison,Darren,Collison,D.Collison,72,175,G,PG,2,9,UCLA,"Rancho Cucamonga, CA, USA",California,CA,USA,USA,23/08/1987,31,2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Clippers,Los Angeles,LAC,Los Angeles Clippers,1970,1610612746,Staples Center,18997,Los Angeles,CA,California,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,033c116a-1a69-4c05-a149-88e38d06cca0,Doc Rivers,Doc,Rivers,Head Coach,20,1941,190c3a54-357c-4aed-8b82-737c57255bc3,D-LEAGUE,Johnathan Motley,Johnathan,Motley,J.Motley,82,230,F,PF,15,1,Baylor,"Houston, TX, USA",Texas,TX,USA,USA,04/05/1995,23,2017
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,2629c593-5f7c-4d34-aec7-6b949572af2a,ACT,Lou Williams,Lou,Williams,L.Williams,73,175,G,SG,23,13,South Gwinnett HS (GA),"Memphis, TN, USA",Tennessee,TN,USA,USA,27/10/1986,31,2005
,,,,,,,,,,,,,,division,f074cb3e-90cf-42e1-8067-cdbcd99ec230,Pacific,PACIFIC,,,,,,,,2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,ACT,JaMychal Green,JaMychal,Green,J.Green,81,227,F,PF,4,4,Alabama,"Montgomery, AL, USA",Alabama,AL,USA,USA,21/06/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,2da18268-82d4-4b40-a296-7ceddd435d0b,ACT,Ivica Zubac,Ivica,Zubac,I.Zubac,85,240,C,C,40,2,,"Mostar,, BIH",,,Bosnia and Herzegovina,BIH,18/03/1997,21,2016
,,,,,,,,,,,,,,,,,,,,,,,,,467f6843-4a9d-413b-9924-d2188d60e6fe,ACT,Landry Shamet,Landry,Shamet,L.Shamet,77,188,G,SG,20,0,Wichita State,"Kansas City, MO, USA",Missouri,MO,USA,USA,13/03/1997,21,2018
,,,,,,,,,,,,,,,,,,,,,,,,,47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,ACT,Danilo Gallinari,Danilo,Gallinari,D.Gallinari,82,225,F,SF,8,9,,"Sant'Angelo Lodigiano,, ITA",,,Italy,ITA,08/08/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,6bc2803e-4dd4-4db7-9404-9300acf9364d,ACT,Sindarius Thornwell,Sindarius,Thornwell,S.Thornwell,77,215,G,SG,0,1,South Carolina,"Lancaster, SC, USA",South Carolina,SC,USA,USA,15/11/1994,23,2017
,,,,,,,,,,,,,,,,,,,,,,,,,869c305c-3e1f-49e5-a59b-5f1e03d198f8,ACT,Montrezl Harrell,Montrezl,Harrell,M.Harrell,80,240,F-C,PF,5,3,Louisville,"Tarboro, NC, USA",North Carolina,NC,USA,USA,26/01/1994,24,2015
,,,,,,,,,,,,,,,,,,,,,,,,,8fb7ba41-b5b9-425b-89ec-6b5b61157e88,NWT,Mfiondu Kabengele,Mfiondu,Kabengele,M.Kabengele,82,250,F,PF,,0,Florida State,"Burlington, ON, CAN",Ontario,ON,Canada,CAN,14/08/1997,21,2019
,,,,,,,,,,,,,,,,,,,,,,,,,912e7aa3-dd03-4a98-9980-0442e108f287,ACT,Patrick Beverley,Patrick,Beverley,P.Beverley,73,185,G,PG,21,6,Arkansas,"Chicago, IL, USA",Illinois,IL,USA,USA,12/07/1988,30,2009
,,,,,,,,,,,,,,,,,,,,,,,,,a6cc820a-8dce-40aa-840c-f0c94cfa9e46,NWT,Terance Mann,Terance,Mann,T.Mann,79,215,F-G,SF,14,0,Florida State,"Brookly, NY, USA",New York,NY,USA,USA,18/10/1996,22,2019
,,,,,,,,,,,,,,,,,,,,,,,,,bab1b58c-6d77-433c-bf21-c4a3a6b24b7f,ACT,Rodney McGruder,Rodney,McGruder,R.McGruder,76,200,G-F,SG,19,2,Kansas State,"Landover, MD, USA",Maryland,MD,USA,USA,29/07/1991,27,2013
,,,,,,,,,,,,,,,,,,,,,,,,,befc2559-ffb9-46ab-b3cb-2a9844c5fe4d,ACT,Jerome Robinson,Jerome,Robinson,J.Robinson,77,190,G,PG,10,0,Boston College,"Raleigh, NC, USA",North Carolina,NC,USA,USA,22/02/1997,21,2018
,,,,,,,,,,,,,,,,,,,,,,,,,c6e05c4d-88c3-4a10-8938-e7e56c674572,D-LEAGUE,Angel Delgado,Angel,Delgado,A.Delgado,82,245,C,C,31,0,Seton Hall,"Bajos de Haina,, DOM",,,Dominican Republic,DOM,20/11/1994,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,d9ea4a8f-ff51-408d-b518-980efc2a35a1,ACT,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,S.Gilgeous-Alexander,78,181,G,PG,2,0,Kentucky,"Toronto, ON, CAN",Ontario,ON,Canada,CAN,12/07/1998,20,2018
,,,,,,,,,,,,,,,,,,,,,,,,,db90c8f4-5d2a-4ff9-8f57-1fc44a253dcf,ACT,Wilson Chandler,Wilson,Chandler,W.Chandler,81,225,F,PF,22,10,DePaul,"Benton Harbor, MI, USA",Michigan,MI,USA,USA,10/05/1987,31,2007
,,,,,,,,,,,,,,,,,,,,,,,,,dc40a2ea-393c-4079-8118-1a097bd709da,ACT,Tyrone Wallace,Tyrone,Wallace,T.Wallace,77,198,G,SG,9,1,California,"Bakersfield, CA, USA",California,CA,USA,USA,10/06/1994,24,2016
,,,,,,,,,,,,,,,,,,,,,,,,,debf628e-54d2-45b2-896b-3de5482561ae,D-LEAGUE,Justin Bibbs,Justin,Bibbs,J.Bibbs,77,220,G,SG,11,0,Virginia Tech,"Dayton, OH, USA",Ohio,OH,USA,USA,14/01/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,ee2644c1-1260-4bf4-9c70-7c5b0cee4770,ACT,Garrett Temple,Garrett,Temple,G.Temple,78,195,G-F,SG,17,8,Louisiana State,"Baton Rouge, LA, USA",Louisiana,LA,USA,USA,08/05/1986,32,2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Lakers,Los Angeles,LAL,Los Angeles Lakers,1947,1610612747,Staples Center,18997,Los Angeles,CA,California,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,4da542f4-53fd-4076-95a9-909be9009f1f,Frank Vogel,Frank,Vogel,Head Coach,4,,01e8f44f-f1ee-4d3a-86bd-c29d597ba9bd,ACT,Lance Stephenson,Lance,Stephenson,L.Stephenson,78,230,G,SG,6,8,Cincinnati,"Brooklyn, NY, USA",New York,NY,USA,USA,05/09/1990,28,2010
